Quantity,Estimate,SE(Estimate),Estimate_over_h2,SE(Estimate_over_h2),trait,tissue,Estimate_Z,Estimate_over_h2_Z,Estimate_pval,Estimate_over_h2_pval
h2,0.0826326031074899,0.00679436745526236,1,0,UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema,t60-adrenal,12.1619273098763,Inf,0,0
h2med,0.000184122263168775,0.000584177483719247,-0.106348944702401,0.361495189279794,UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy,t60-adrenal,0.315182060760944,-0.294191867156738,0.376311712693803,0.615694352557482
h2nonmed,-0.00191542541510892,0.0021349229351145,1.1063489447024,0.361495189280891,UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy,t60-adrenal,-0.897187146011053,3.06048040889071,0.815190468497966,0.00110491108654143
h2,-0.00173130315194014,0.00204432381953603,1,0,UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy,t60-adrenal,-0.846883030660511,Inf,0.801469839078188,0
h2med,-0.000155314043164888,0.000517483361871916,-0.0617319283722183,0.225497595383178,UKB_G43_Diagnoses_main_ICD10_G43_Migraine.sumstats.gz,t60-adrenal,-0.300133404488722,-0.273758699144086,0.617962300017222,0.607864967610119
h2nonmed,0.0026712575307619,0.00220078738604545,1.06173192837221,0.225497595379205,UKB_G43_Diagnoses_main_ICD10_G43_Migraine.sumstats.gz,t60-adrenal,1.2137735556372,4.70839578837531,0.112417103556509,1.24836977666298e-06
h2,0.00251594348759701,0.00223620750633939,1,0,UKB_G43_Diagnoses_main_ICD10_G43_Migraine.sumstats.gz,t60-adrenal,1.12509392820863,Inf,0.130274616994485,0
h2med,-0.000155314043164888,0.000517483361871916,-0.0617319283722183,0.225497595383178,UKB_G43_Diagnoses_main_ICD10_G43_Migraine,t60-adrenal,-0.300133404488722,-0.273758699144086,0.617962300017222,0.607864967610119
h2nonmed,0.0026712575307619,0.00220078738604545,1.06173192837221,0.225497595379205,UKB_G43_Diagnoses_main_ICD10_G43_Migraine,t60-adrenal,1.2137735556372,4.70839578837531,0.112417103556509,1.24836977666298e-06
h2,0.00251594348759701,0.00223620750633939,1,0,UKB_G43_Diagnoses_main_ICD10_G43_Migraine,t60-adrenal,1.12509392820863,Inf,0.130274616994485,0
h2med,0.00554659290952405,0.00866230078585332,0.0173130093006959,0.0273696736596517,ADIPOGen_Adiponectin,t61-colon,0.640314051271732,0.632561773150357,0.260984223735722,0.26350992845434
h2nonmed,0.314824800254407,0.0384485334962579,0.982686990699302,0.0273696736598844,ADIPOGen_Adiponectin,t61-colon,8.18821347984699,35.9042275370503,1.11022302462516e-16,0
h2,0.320371393163931,0.0364218891953285,1,0,ADIPOGen_Adiponectin,t61-colon,8.79612233856948,Inf,0,0
h2med,0.00660078596786264,0.00620232759007907,0.0378841139001866,0.0358792497170304,Astle_et_al_2016_Eosinophil_counts,t61-colon,1.06424336218889,1.05587809664271,0.143609234060719,0.145511956134651
h2nonmed,0.167635464753317,0.0131155652987848,0.962115886099814,0.0358792497170496,Astle_et_al_2016_Eosinophil_counts,t61-colon,12.7814136054699,26.8153847610314,0,0
h2,0.174236250721179,0.0115159691958283,1,0,Astle_et_al_2016_Eosinophil_counts,t61-colon,15.1299684601707,Inf,0,0
h2med,0.00660078596786264,0.00620232759007907,0.0378841139001866,0.0358792497170304,Astle_et_al_2016_Eosinophil_counts.txt.sumstats.gz,t61-colon,1.06424336218889,1.05587809664271,0.143609234060719,0.145511956134651
h2nonmed,0.167635464753317,0.0131155652987848,0.962115886099814,0.0358792497170496,Astle_et_al_2016_Eosinophil_counts.txt.sumstats.gz,t61-colon,12.7814136054699,26.8153847610314,0,0
h2,0.174236250721179,0.0115159691958283,1,0,Astle_et_al_2016_Eosinophil_counts.txt.sumstats.gz,t61-colon,15.1299684601707,Inf,0,0
h2med,0.00904801349131642,0.00438185707897746,0.0559389459649319,0.0272801207504668,Astle_et_al_2016_Granulocyte_count,t61-colon,2.06488101465597,2.05053879623956,0.0194671299371813,0.020155940964001
h2nonmed,0.152700001871515,0.010761825182914,0.944061054035067,0.0272801207505939,Astle_et_al_2016_Granulocyte_count,t61-colon,14.1890431479922,34.6061904441722,0,0
h2,0.161748015362832,0.00988594293146354,1,0,Astle_et_al_2016_Granulocyte_count,t61-colon,16.3614150399396,Inf,0,0
h2med,0.00957038258579488,0.00459318773064393,0.0506758272405583,0.0245603797942213,Astle_et_al_2016_High_light_scatter_reticulocyte_count,t61-colon,2.08360362062824,2.06331610769641,0.0185981187034224,0.0195413023298748
h2nonmed,0.179284602264561,0.0144451473700928,0.949324172759441,0.0245603797942204,Astle_et_al_2016_High_light_scatter_reticulocyte_count,t61-colon,12.4114069362665,38.6526666408814,0,0
h2,0.188854984850356,0.0138139970075553,1,0,Astle_et_al_2016_High_light_scatter_reticulocyte_count,t61-colon,13.6712773824306,Inf,0,0
h2med,0.00807295487287376,0.0054560246645727,0.0422468323989994,0.0299899177034283,Astle_et_al_2016_Lymphocyte_counts,t61-colon,1.47964046520783,1.40870117806859,0.069484610732763,0.0794617732188664
h2nonmed,0.183017226673257,0.0156413394583583,0.957753167601002,0.0299899177034236,Astle_et_al_2016_Lymphocyte_counts,t61-colon,11.7008666144291,31.9358384731968,0,0
h2,0.191090181546131,0.0127018389592087,1,0,Astle_et_al_2016_Lymphocyte_counts,t61-colon,15.0442925752568,Inf,0,0
h2med,0.0122169150677766,0.00546448758865279,0.064580733708493,0.028242567764554,Astle_et_al_2016_Monocyte_count,t61-colon,2.23569271035504,2.28664525998041,0.0126859534352908,0.0111082686009106
h2nonmed,0.17695583609547,0.0130763522367021,0.935419266291507,0.0282425677646163,Astle_et_al_2016_Monocyte_count,t61-colon,13.5325076055078,33.1209001280488,0,0
h2,0.189172751163247,0.0134813112334717,1,0,Astle_et_al_2016_Monocyte_count,t61-colon,14.0322219320599,Inf,0,0
h2med,0.00848989923161658,0.00414535756355324,0.0512515545581152,0.0251787580719084,Astle_et_al_2016_Myeloid_white_cell_count,t61-colon,2.04804992125682,2.03550764544244,0.0202775540624727,0.0208999100268001
h2nonmed,0.157161646459348,0.0107166860601892,0.948748445441884,0.0251787580720008,Astle_et_al_2016_Myeloid_white_cell_count,t61-colon,14.6651348725403,37.6805100048564,0,0
h2,0.165651545690965,0.00993583267638868,1,0,Astle_et_al_2016_Myeloid_white_cell_count,t61-colon,16.6721351985542,Inf,0,0
h2med,0.0089349070002462,0.00444771266539606,0.0552268895087142,0.0276158865818549,Astle_et_al_2016_Neutrophil_count,t61-colon,2.0088768480395,1.99982315776895,0.0222750978916052,0.0227596815197721
h2nonmed,0.152850539903048,0.0109601650057004,0.944773110491286,0.027615886581919,Astle_et_al_2016_Neutrophil_count,t61-colon,13.9460071836099,34.211217796276,0,0
h2,0.161785446903295,0.0101663083263581,1,0,Astle_et_al_2016_Neutrophil_count,t61-colon,15.9138835563185,Inf,0,0
h2med,0.0145221224671981,0.0054150180363371,0.0616808108397474,0.0237706227176113,Astle_et_al_2016_Platelet_count,t61-colon,2.68182347126979,2.59483361342692,0.00366110434008027,0.00473183601134553
h2nonmed,0.220917753719383,0.0153110601918,0.938319189160252,0.0237706227175938,Astle_et_al_2016_Platelet_count,t61-colon,14.4286385757727,39.4739002132139,0,0
h2,0.235439876186581,0.0136112642668789,1,0,Astle_et_al_2016_Platelet_count,t61-colon,17.2974289213891,Inf,0,0
h2med,0.0155084952836538,0.00798368082938777,0.082033896747711,0.0426707035405909,Astle_et_al_2016_Red_blood_cell_count,t61-colon,1.94252445896476,1.92248756033927,0.0260368209472378,0.027272218688958
h2nonmed,0.173541347506931,0.0139456309043293,0.917966103252289,0.0426707035405666,Astle_et_al_2016_Red_blood_cell_count,t61-colon,12.4441374289532,21.5127951283856,0,0
h2,0.189049842790585,0.011237450965962,1,0,Astle_et_al_2016_Red_blood_cell_count,t61-colon,16.8231962358023,Inf,0,0
h2med,0.0123910598318156,0.00507411698500435,0.0663981780165183,0.0276398011866549,Astle_et_al_2016_Reticulocyte_count,t61-colon,2.44201303762511,2.40226684584753,0.00730280957353824,0.00814690886137781
h2nonmed,0.174226407724794,0.0144911524274832,0.933601821983482,0.0276398011865538,Astle_et_al_2016_Reticulocyte_count,t61-colon,12.0229504586788,33.7774434657532,0,0
h2,0.18661746755661,0.0135273229433191,1,0,Astle_et_al_2016_Reticulocyte_count,t61-colon,13.7955949110225,Inf,0,0
h2med,0.00877078973213218,0.00447619273518638,0.0541661263160845,0.0277948994014464,Astle_et_al_2016_Sum_basophil_neutrophil_counts,t61-colon,1.95943075980328,1.9487793617726,0.0250311806461137,0.0256608897224003
h2nonmed,0.15315309755031,0.0110735846549646,0.945833873683916,0.0277948994014257,Astle_et_al_2016_Sum_basophil_neutrophil_counts,t61-colon,13.8304896131034,34.0290446827593,0,0
h2,0.161923887282442,0.0102321448413568,1,0,Astle_et_al_2016_Sum_basophil_neutrophil_counts,t61-colon,15.825019074004,Inf,0,0
h2med,0.00453460868963804,0.00575493368417375,0.0269153640645517,0.0344977842676098,Astle_et_al_2016_Sum_eosinophil_basophil_counts,t61-colon,0.787951510563597,0.780205588154908,0.215362534672274,0.217634936809149
h2nonmed,0.163941978837196,0.0132363444661214,0.973084635935448,0.0344977842676609,Astle_et_al_2016_Sum_eosinophil_basophil_counts,t61-colon,12.385744361429,28.2071633466513,0,0
h2,0.168476587526834,0.0115365438314092,1,0,Astle_et_al_2016_Sum_eosinophil_basophil_counts,t61-colon,14.6037314111478,Inf,0,0
h2med,0.0092806851375414,0.00435869175951966,0.0573440724466659,0.0271052246417513,Astle_et_al_2016_Sum_neutrophil_eosinophil_counts,t61-colon,2.12923639696976,2.11560956253196,0.0166173535031545,0.0171890139427658
h2nonmed,0.152561415389468,0.0106933842017339,0.942655927553334,0.0271052246417409,Astle_et_al_2016_Sum_neutrophil_eosinophil_counts,t61-colon,14.2668974116473,34.777646745701,0,0
h2,0.161842100527009,0.00985885701487426,1,0,Astle_et_al_2016_Sum_neutrophil_eosinophil_counts,t61-colon,16.4159090940091,Inf,0,0
h2med,0.00997952644001012,0.00377791968701308,0.0533961216577867,0.0206524957034248,Astle_et_al_2016_White_blood_cell_count,t61-colon,2.64154012440116,2.58545613201275,0.00412650154153837,0.00486251236105117
h2nonmed,0.176916565077057,0.0110391920323515,0.946603878342213,0.020652495703493,Astle_et_al_2016_White_blood_cell_count,t61-colon,16.0262240713436,45.8348420419772,0,0
h2,0.186896091517067,0.0100627329713093,1,0,Astle_et_al_2016_White_blood_cell_count,t61-colon,18.5730946105737,Inf,0,0
h2med,-0.000907139934970534,0.00296053593040451,-0.00945636355068834,0.0309577305804206,BCAC_ER_negative_BreastCancer_EUR,t61-colon,-0.306410716267372,-0.305460489945251,0.62035402494506,0.619992271341799
h2nonmed,0.0968361860326645,0.0105788117668947,1.00945636355069,0.0309577305801787,BCAC_ER_negative_BreastCancer_EUR,t61-colon,9.15378666020917,32.6075698907017,0,0
h2,0.0959290460976939,0.0101610169811163,1,0,BCAC_ER_negative_BreastCancer_EUR,t61-colon,9.44089024513715,Inf,0,0
h2med,0.00122546554826842,0.0020675589306893,0.0442200029157891,0.0740596121311015,BCAC_ER_positive_BreastCancer_EUR,t61-colon,0.59271130320811,0.5970866123024,0.27668718779626,0.275224777834072
h2nonmed,0.0264874577322242,0.00658542270764965,0.95577999708421,0.0740596121311763,BCAC_ER_positive_BreastCancer_EUR,t61-colon,4.02213478285247,12.9055495914738,2.88365189227147e-05,0
h2,0.0277129232804926,0.00656137764905268,1,0,BCAC_ER_positive_BreastCancer_EUR,t61-colon,4.22364399105937,Inf,1.20191833927752e-05,0
h2med,0.000669240473392733,0.00379056233451849,0.00583192503574966,0.0331918659741579,BCAC_Overall_BreastCancer_EUR,t61-colon,0.176554403893676,0.175703440122656,0.429929205874965,0.430263466263087
h2nonmed,0.114085402168667,0.0114656013277391,0.99416807496425,0.0331918659741455,BCAC_Overall_BreastCancer_EUR,t61-colon,9.95023277956273,29.9521598375532,0,0
h2,0.11475464264206,0.0109148559059567,1,0,BCAC_Overall_BreastCancer_EUR,t61-colon,10.5136195686682,Inf,0,0
h2med,0.00394709135444031,0.00193869821719978,0.0553888824752605,0.0286287566718011,CARDIoGRAM_C4D_CAD_ADDITIVE,t61-colon,2.03594933931564,1.93472888502412,0.0208777213236432,0.026511786923468
h2nonmed,0.0673143455630365,0.00604330010462153,0.944611117524738,0.0286287566717655,CARDIoGRAM_C4D_CAD_ADDITIVE,t61-colon,11.1386733072479,32.9951848190579,0,0
h2,0.0712614369174768,0.00529065137249282,1,0,CARDIoGRAM_C4D_CAD_ADDITIVE,t61-colon,13.4693125477856,Inf,0,0
h2med,0.00394709135444031,0.00193869821719978,0.0553888824752605,0.0286287566718011,CARDIoGRAM_C4D_CAD_ADDITIVE.txt.sumstats.gz,t61-colon,2.03594933931564,1.93472888502412,0.0208777213236432,0.026511786923468
h2nonmed,0.0673143455630365,0.00604330010462153,0.944611117524738,0.0286287566717655,CARDIoGRAM_C4D_CAD_ADDITIVE.txt.sumstats.gz,t61-colon,11.1386733072479,32.9951848190579,0,0
h2,0.0712614369174768,0.00529065137249282,1,0,CARDIoGRAM_C4D_CAD_ADDITIVE.txt.sumstats.gz,t61-colon,13.4693125477856,Inf,0,0
h2med,0.0012551087896374,0.00190604148915629,0.0114678950389303,0.017558868966681,CKDGen_Chronic_Kidney_Disease,t61-colon,0.658489753123356,0.653111260223612,0.255111739632189,0.256842276748769
h2nonmed,0.108190328701433,0.0073147848769361,0.98853210496107,0.0175588689666884,CKDGen_Chronic_Kidney_Disease,t61-colon,14.7906371166926,56.2981651515511,0,0
h2,0.10944543749107,0.00690021107662383,1,0,CKDGen_Chronic_Kidney_Disease,t61-colon,15.8611724012101,Inf,0,0
h2med,0.00284061653464461,0.00183545626164134,0.0567497129280197,0.0370254732189654,CNCR_Insomnia_all,t61-colon,1.54763509978953,1.53272079987761,0.0608550878489877,0.062672331005726
h2nonmed,0.0472145535813276,0.00741073150939162,0.94325028707198,0.0370254732187819,CNCR_Insomnia_all,t61-colon,6.37110567580172,25.4757118564928,9.38351618628985e-11,0
h2,0.0500551701159722,0.00733523101269491,1,0,CNCR_Insomnia_all,t61-colon,6.82393915465551,Inf,4.42890168983467e-12,0
h2med,0.00284061653464461,0.00183545626164134,0.0567497129280197,0.0370254732189654,CNCR_Insomnia_all.txt.sumstats.gz,t61-colon,1.54763509978953,1.53272079987761,0.0608550878489877,0.062672331005726
h2nonmed,0.0472145535813276,0.00741073150939162,0.94325028707198,0.0370254732187819,CNCR_Insomnia_all.txt.sumstats.gz,t61-colon,6.37110567580172,25.4757118564928,9.38351618628985e-11,0
h2,0.0500551701159722,0.00733523101269491,1,0,CNCR_Insomnia_all.txt.sumstats.gz,t61-colon,6.82393915465551,Inf,4.42890168983467e-12,0
h2med,0.000578994762238434,0.00171865150113651,0.011323733551211,0.0336800036737745,DIAGRAM_T2D_TRANS_ETHNIC,t61-colon,0.3368889864266,0.336215330048448,0.368100294040237,0.368354246714695
h2nonmed,0.0505520884286507,0.00573789302604694,0.988676266448789,0.0336800036737449,DIAGRAM_T2D_TRANS_ETHNIC,t61-colon,8.81021800148094,29.3549928327207,0,0
h2,0.0511310831908891,0.00544367057341152,1,0,DIAGRAM_T2D_TRANS_ETHNIC,t61-colon,9.39275852595274,Inf,0,0
h2med,-0.000878519598037893,0.00233285429213339,-0.0207060307322138,0.0557596711742085,EAGLE_Eczema,t61-colon,-0.376585713475696,-0.371344204443432,0.646759246776655,0.644809411243543
h2nonmed,0.0433067188700073,0.00804483938977078,1.02070603073221,0.0557596711742733,EAGLE_Eczema,t61-colon,5.38316761489023,18.3054528342188,3.65931640544659e-08,0
h2,0.0424281992719695,0.00765337219603306,1,0,EAGLE_Eczema,t61-colon,5.543726109905,Inf,1.48050939285938e-08,0
h2med,0.00818067226961885,0.0111707301811868,0.0107510354397964,0.0146734003746618,EGG_BL,t61-colon,0.732331023749581,0.73268875415963,0.231983273998121,0.231874142260577
h2nonmed,0.752738805247588,0.0402216866546198,0.989248964560204,0.0146734003746431,EGG_BL,t61-colon,18.7147498738999,67.4178403984473,0,0
h2,0.760919477517207,0.0395410572733352,1,0,EGG_BL,t61-colon,19.2437817799662,Inf,0,0
h2med,0.0225492298585169,0.00986149340686078,0.0551653733897942,0.0237328557280567,EGG_BMI_HapMapImputed,t61-colon,2.28659381781151,2.32443048665982,0.011109771213399,0.010051216590933
h2nonmed,0.386207721702126,0.0353943488339036,0.944834626610206,0.0237328557279779,EGG_BMI_HapMapImputed,t61-colon,10.9115645414045,39.8112489048829,0,0
h2,0.408756951560643,0.036137982652199,1,0,EGG_BMI_HapMapImputed,t61-colon,11.3110063584518,Inf,0,0
h2med,0.00205551736292611,0.00344681807912557,0.0172057052812571,0.0289164291084776,EGG_BW3_EUR,t61-colon,0.596352147325276,0.595014869115106,0.275470000528628,0.275916765934866
h2nonmed,0.117411678507579,0.00896682426610636,0.982794294718743,0.028916429108572,EGG_BW3_EUR,t61-colon,13.0940090965519,33.9874017994636,0,0
h2,0.119467195870505,0.00845581811553222,1,0,EGG_BW3_EUR,t61-colon,14.128401798409,Inf,0,0
h2med,0.0797504313097607,0.0337522286411802,0.0415522181840556,0.0177758213496217,EGG_Pubertal_growth_10F,t61-colon,2.36281971651672,2.3375695202371,0.00906824500273828,0.00970479531655588
h2nonmed,1.83953173448235,0.11995333377881,0.958447781815944,0.017775821349616,EGG_Pubertal_growth_10F,t61-colon,15.3353948284121,53.9186214220503,0,0
h2,1.91928216579211,0.115033610434757,1,0,EGG_Pubertal_growth_10F,t61-colon,16.6845338378791,Inf,0,0
h2med,0.0707054561279558,0.0455787079110396,0.0355329402157024,0.0228412088591551,EGG_Pubertal_growth_12M,t61-colon,1.55128259155478,1.55565059777737,0.0604169884123643,0.0598955999870853
h2nonmed,1.91915115857206,0.136963881140165,0.964467059784297,0.0228412088591439,EGG_Pubertal_growth_12M,t61-colon,14.0120967849038,42.2248693460984,0,0
h2,1.98985661470002,0.134070186907265,1,0,EGG_Pubertal_growth_12M,t61-colon,14.8419022946271,Inf,0,0
h2med,0.0458950162265263,0.0215987201025928,0.153878038113326,0.0893212511550349,ENIGMA_Intracraneal_Volume,t61-colon,2.12489517936838,1.72274835073951,0.0167976801555574,0.0424670212768755
h2nonmed,0.252360776407938,0.0852014137816057,0.846121961886675,0.0893212511548482,ENIGMA_Intracraneal_Volume,t61-colon,2.96193179440434,9.47279567792697,0.00152857748678348,0
h2,0.298255792634465,0.0772416676798578,1,0,ENIGMA_Intracraneal_Volume,t61-colon,3.86133289962926,Inf,5.63850633604757e-05,0
h2med,0.0142027451280052,0.0106005238048502,0.0256128292852347,0.0191264444443815,GABRIEL_Asthma,t61-colon,1.33981540813171,1.33913176386313,0.0901526825170133,0.0902638907532147
h2nonmed,0.540314093673275,0.0269750563916143,0.974387170714765,0.0191264444443816,GABRIEL_Asthma,t61-colon,20.0301376882846,50.9445011354941,0,0
h2,0.55451683880128,0.0254891439315871,1,0,GABRIEL_Asthma,t61-colon,21.7550201093299,Inf,0,0
h2med,0.00203927479626126,0.0048390594214527,0.0743881818850353,0.18383777334926,GEFOS_Forearm,t61-colon,0.421419664164625,0.404640355079315,0.336724331259775,0.342870945301607
h2nonmed,0.0253746872684777,0.0153519861943011,0.925611818114977,0.183837773348717,GEFOS_Forearm,t61-colon,1.65286021934395,5.03493814820749,0.0491796574380643,2.39001574753317e-07
h2,0.027413962064739,0.0143967504811935,1,0,GEFOS_Forearm,t61-colon,1.9041770641611,Inf,0.0284435638815286,0
h2med,0.00376984367245808,0.00344010746587849,0.0377410658237889,0.0343855803153924,GIANT_2015_BMI_EUR,t61-colon,1.09585055404523,1.09758408837714,0.136572090347114,0.136193071997128
h2nonmed,0.0961172048295447,0.00501053668818359,0.962258934176211,0.0343855803153851,GIANT_2015_BMI_EUR,t61-colon,19.1830158745707,27.9843738378227,0,0
h2,0.0998870485020027,0.004585870494383,1,0,GIANT_2015_BMI_EUR,t61-colon,21.781480446155,Inf,0,0
h2med,0.00929368262404402,0.00655889348073863,0.0579013391062595,0.0407379497362889,GIANT_2017_BMI_Active_EUR,t61-colon,1.41695892018015,1.42131205622952,0.0782474691606067,0.0776130300642831
h2nonmed,0.151215258403873,0.0118041069249462,0.942098660893742,0.0407379497362788,GIANT_2017_BMI_Active_EUR,t61-colon,12.8103938201629,23.1258241269507,0,0
h2,0.160508941027917,0.0111815103062758,1,0,GIANT_2017_BMI_Active_EUR,t61-colon,14.3548533812851,Inf,0,0
h2med,0.00117602204074852,0.00473780708317357,0.00306784540015395,0.0123752677340576,GIANT_HEIGHT,t61-colon,0.248220752787759,0.247901335638261,0.401981805155943,0.402105373234698
h2nonmed,0.3821620825096,0.0155358306650623,0.996932154599846,0.0123752677339998,GIANT_HEIGHT,t61-colon,24.5987543729492,80.5584312217246,0,0
h2,0.383338104550348,0.0149576615092519,1,0,GIANT_HEIGHT,t61-colon,25.62821095485,Inf,0,0
h2med,0.0089898266643916,0.00677238517332805,0.058723946809385,0.0439178175925861,GIANT_HIP_Combined_EUR,t61-colon,1.32742400709821,1.33713262699325,0.0921842313060337,0.0905896744041299
h2nonmed,0.144096386930416,0.00835999983201536,0.941276053190614,0.0439178175925781,GIANT_HIP_Combined_EUR,t61-colon,17.2364102662521,21.4326691258375,0,0
h2,0.153086213594807,0.00712571849950865,1,0,GIANT_HIP_Combined_EUR,t61-colon,21.483617912406,Inf,0,0
h2med,0.00573471763617746,0.0044608984444783,0.0588086572476904,0.0454193233847701,GIANT_WC_Combined_EUR,t61-colon,1.28555216119656,1.29479377641742,0.0992997007472498,0.0976956897512722
h2nonmed,0.0917801365463277,0.00530091402626952,0.941191342752309,0.0454193233847591,GIANT_WC_Combined_EUR,t61-colon,17.3140209578002,20.72226692545,0,0
h2,0.0975148541825052,0.00477882668151746,1,0,GIANT_WC_Combined_EUR,t61-colon,20.4056059533719,Inf,0,0
h2med,0.00317803464408453,0.00172979254472646,0.0376373401903519,0.0203362753924449,GIANT_WHR_Combined_EUR,t61-colon,1.83723455958534,1.85074894315871,0.0330876379219485,0.0321028396794294
h2nonmed,0.0812603084484807,0.0046330560252832,0.962362659809648,0.0203362753923828,GIANT_WHR_Combined_EUR,t61-colon,17.5392458034249,47.3224639832578,0,0
h2,0.0844383430925653,0.0046082477493651,1,0,GIANT_WHR_Combined_EUR,t61-colon,18.3233080522198,Inf,0,0
h2med,-0.00703543272707176,0.00681470811919946,-0.0189737048096814,0.0181441715375436,GLGC_Mc_HDL,t61-colon,-1.03238944412754,-1.04571899413657,0.84905514252586,0.852154604677638
h2nonmed,0.377834535888089,0.0376955386909639,1.01897370480968,0.0181441715374979,GLGC_Mc_HDL,t61-colon,10.0233223614512,56.1598363807246,0,0
h2,0.370799103161018,0.0343660680082041,1,0,GLGC_Mc_HDL,t61-colon,10.7896865906364,Inf,0,0
h2med,-0.00592369911392056,0.00815590641677935,-0.0184502816563408,0.0254280501798788,GLGC_Mc_LDL,t61-colon,-0.72630788182336,-0.725587747618202,0.766174975710207,0.765954232753579
h2nonmed,0.326986500444368,0.0319295376515432,1.01845028165634,0.0254280501799251,GLGC_Mc_LDL,t61-colon,10.2408780237557,40.0522365832197,0,0
h2,0.321062801330447,0.0285452496457089,1,0,GLGC_Mc_LDL,t61-colon,11.2475037113123,Inf,0,0
h2med,0.00668554927777431,0.0068670747124815,0.0208034639436493,0.0217050811379212,GLGC_Mc_TG,t61-colon,0.973565827909626,0.958460547162081,0.165136080198819,0.168915288310114
h2nonmed,0.31468156996177,0.0315984009629179,0.979196536056351,0.0217050811379209,GLGC_Mc_TG,t61-colon,9.95878146907062,45.113700788964,0,0
h2,0.321367119239544,0.0318548294818328,1,0,GLGC_Mc_TG,t61-colon,10.0884897036672,Inf,0,0
h2med,0.00147002684938961,0.0113289413237623,0.00202648287551331,0.015630665160823,GPC-NEO-NEUROTICISM,t61-colon,0.12975853677574,0.12964789755669,0.448378734174899,0.448422503123629
h2nonmed,0.723937953229025,0.0447954766430804,0.997973517124487,0.0156306651608099,GPC-NEO-NEUROTICISM,t61-colon,16.1609610496432,63.8471560139785,0,0
h2,0.725407980078415,0.0420314606361863,1,0,GPC-NEO-NEUROTICISM,t61-colon,17.2586907306735,Inf,0,0
h2med,-0.000338963809075397,0.00335430345406033,-0.00230625966438398,0.0229052193218853,HRGene_HeartRate,t61-colon,-0.101053412047466,-0.100687080615745,0.540245969771803,0.540100566286864
h2nonmed,0.147314525282088,0.0123818692586407,1.00230625966438,0.0229052193219697,HRGene_HeartRate,t61-colon,11.8975998053997,43.7588588685992,0,0
h2,0.146975561473013,0.0117476473776904,1,0,HRGene_HeartRate,t61-colon,12.5110634280809,Inf,0,0
h2med,0.0309769385971563,0.0225644697781335,0.063692756159877,0.0471712849945122,IBD.EUR.Crohns_Disease,t61-colon,1.37281925530442,1.35024424641573,0.084904271579171,0.0884688248425525
h2nonmed,0.455372537619578,0.0569337047888804,0.936307243840122,0.0471712849942893,IBD.EUR.Crohns_Disease,t61-colon,7.99829449546934,19.8490934464362,6.66133814775094e-16,0
h2,0.486349476216734,0.0526669291035224,1,0,IBD.EUR.Crohns_Disease,t61-colon,9.23443771063171,Inf,0,0
h2med,0.0199318133717671,0.0151054790392692,0.056841024434125,0.0440684884420977,IBD.EUR.Inflammatory_Bowel_Disease,t61-colon,1.31950885635278,1.28983376656564,0.0934995256409297,0.098554190641795
h2nonmed,0.330727126543482,0.038832209169408,0.943158975565878,0.0440684884421472,IBD.EUR.Inflammatory_Bowel_Disease,t61-colon,8.51682491461313,21.4021176788047,0,0
h2,0.350658939915249,0.0344252914058798,1,0,IBD.EUR.Inflammatory_Bowel_Disease,t61-colon,10.1860848694329,Inf,0,0
h2med,0.0202723620683598,0.0133763723673865,0.0679294177991177,0.0463008682820051,IBD.EUR.Ulcerative_Colitis,t61-colon,1.51553511756197,1.46713053814411,0.0648184720008471,0.0711702741025191
h2nonmed,0.278160374810228,0.0414311150086597,0.932070582200883,0.0463008682818488,IBD.EUR.Ulcerative_Colitis,t61-colon,6.71380373789335,20.1307365669054,9.48074951878652e-12,0
h2,0.298432736878588,0.0385237847780035,1,0,IBD.EUR.Ulcerative_Colitis,t61-colon,7.74671384440369,Inf,4.66293670342566e-15,0
h2med,4.18572379464487e-05,0.00100390919061303,0.00160890546555879,0.0393173089663541,ICBP_DiastolicPressure,t61-colon,0.0416942471867288,0.0409210474433949,0.483371220027489,0.483679419033101
h2nonmed,0.0259741137699656,0.00667312796391604,0.998391094534439,0.0393173089659335,ICBP_DiastolicPressure,t61-colon,3.89234462615085,25.3931695935623,4.9640040556409e-05,0
h2,0.026015971007912,0.00682456770125693,1,0,ICBP_DiastolicPressure,t61-colon,3.81210534450709,Inf,6.88940622827206e-05,0
h2med,0.00119634988747276,0.00120957176309948,0.0464273315660431,0.0478861426417774,ICBP_SystolicPressure,t61-colon,0.989068961404291,0.969535840741084,0.161314701222841,0.166138953427621
h2nonmed,0.0245718742839066,0.00485948282246457,0.953572668433956,0.0478861426418029,ICBP_SystolicPressure,t61-colon,5.05647929658582,19.9133322465928,2.13533604465077e-07,0
h2,0.0257682241713793,0.00465681127170676,1,0,ICBP_SystolicPressure,t61-colon,5.53344824771803,Inf,1.56997829181549e-08,0
h2med,0.00926936334898165,0.00613762276916285,0.0624714260163549,0.0410637188947932,IGAP_Alzheimer,t61-colon,1.51025302427408,1.52132899059652,0.0654894366718802,0.0640886493165682
h2nonmed,0.139108286083176,0.0148600589580267,0.937528573983647,0.0410637188946988,IGAP_Alzheimer,t61-colon,9.3612203340577,22.8310683790668,0,0
h2,0.148377649432157,0.0143660846912967,1,0,IGAP_Alzheimer,t61-colon,10.3283290207838,Inf,0,0
