Category,Prop._SNPs,Prop._h2,Prop._h2_std_error,Enrichment,Enrichment_std_error,Enrichment_p,cluster,gwas
Cluster_CORTEX-sex_homogeneous_changingL2_0,0.00148528163734603,0.00703941613179477,0.0032646371041448,4.73944870440407,2.1979919646608,0.0822235385532822,CORTEX-sex_homogeneous_changing,imputed_IMMUNOBASE_Systemic_lupus_erythematosus_hg19
Cluster_SKM-GN-sex_homogeneous_changingL2_0,0.0239552409187542,0.041135558107525,0.0197881940514611,1.71718407036852,0.82604863455868,0.38243993575651,SKM-GN-sex_homogeneous_changing,imputed_IMMUNOBASE_Systemic_lupus_erythematosus_hg19
Cluster_SKM-VL-sex_homogeneous_changingL2_0,0.0377894634248139,0.0803101518878098,0.0241669898325173,2.12519958235436,0.639516617657197,0.0756430826245434,SKM-VL-sex_homogeneous_changing,imputed_IMMUNOBASE_Systemic_lupus_erythematosus_hg19
Cluster_HEART-sex_homogeneous_changingL2_0,0.0355732836517194,0.0752525219807739,0.0227387292968105,2.11542242536659,0.639208050609955,0.0833132266732588,HEART-sex_homogeneous_changing,imputed_IMMUNOBASE_Systemic_lupus_erythematosus_hg19
Cluster_KIDNEY-sex_homogeneous_changingL2_0,0.00995594984129764,0.0196334954790776,0.00703481679735102,1.97203639954444,0.706594238569819,0.175231682476965,KIDNEY-sex_homogeneous_changing,imputed_IMMUNOBASE_Systemic_lupus_erythematosus_hg19
Cluster_ADRNL-sex_homogeneous_changingL2_0,0.035065496491538,0.0699304265593773,0.0157593780771317,1.99428023431104,0.449426919733897,0.0206523312273559,ADRNL-sex_homogeneous_changing,imputed_IMMUNOBASE_Systemic_lupus_erythematosus_hg19
Cluster_COLON-sex_homogeneous_changingL2_0,0.0318228384782221,0.058375380968279,0.022884385304153,1.83438636400169,0.719118293605828,0.236025175652386,COLON-sex_homogeneous_changing,imputed_IMMUNOBASE_Systemic_lupus_erythematosus_hg19
Cluster_SPLEEN-sex_homogeneous_changingL2_0,0.0288891807784359,0.0775249659169182,0.0209352189314493,2.68352939847938,0.724673333315017,0.0215477442800748,SPLEEN-sex_homogeneous_changing,imputed_IMMUNOBASE_Systemic_lupus_erythematosus_hg19
Cluster_BAT-sex_homogeneous_changingL2_0,0.0412790532847723,0.127491798537919,0.0261135337591898,3.08853494430672,0.632609802822756,0.00083925735969553,BAT-sex_homogeneous_changing,imputed_IMMUNOBASE_Systemic_lupus_erythematosus_hg19
Cluster_WAT-SC-sex_homogeneous_changingL2_0,0.0103993199980071,0.0317155969506863,0.0154104763544171,3.04977603889141,1.4818734645506,0.167336686872976,WAT-SC-sex_homogeneous_changing,imputed_IMMUNOBASE_Systemic_lupus_erythematosus_hg19
Cluster_LUNG-sex_homogeneous_changingL2_0,0.0200962598045112,0.046658813130776,0.0132294856686865,2.32176601938148,0.658305863746684,0.0403308145199615,LUNG-sex_homogeneous_changing,imputed_IMMUNOBASE_Systemic_lupus_erythematosus_hg19
Cluster_SMLINT-sex_homogeneous_changingL2_0,0.00483681109663406,0.0123959788215687,0.0074679983352205,2.56284121374826,1.54399214400113,0.311044987289869,SMLINT-sex_homogeneous_changing,imputed_IMMUNOBASE_Systemic_lupus_erythematosus_hg19
Cluster_LIVER-sex_homogeneous_changingL2_0,0.00698538656660559,0.00832907302080054,0.00736171168290371,1.19235677816581,1.05387319838492,0.852386617848983,LIVER-sex_homogeneous_changing,imputed_IMMUNOBASE_Systemic_lupus_erythematosus_hg19
Cluster_BLOOD-sex_homogeneous_changingL2_0,0.0430085827269496,0.0144144235436425,0.0195550931492901,0.335152256356737,0.454678854995999,0.131461906425559,BLOOD-sex_homogeneous_changing,imputed_ISGC_Malik_2016_METASTROKE_all_strokes
Cluster_HIPPOC-sex_homogeneous_changingL2_0,0.00189510127141383,-0.00187335877289091,0.00544339283716409,-0.988526999136724,2.87234931413616,0.479947725898589,HIPPOC-sex_homogeneous_changing,imputed_ISGC_Malik_2016_METASTROKE_all_strokes
Cluster_CORTEX-sex_homogeneous_changingL2_0,0.00148528163734603,0.00631568652087919,0.00617536189985177,4.25218110968123,4.15770433335876,0.43381998149673,CORTEX-sex_homogeneous_changing,imputed_ISGC_Malik_2016_METASTROKE_all_strokes
Cluster_SKM-GN-sex_homogeneous_changingL2_0,0.0239552409187542,0.0146911408639168,0.0165071712663849,0.613274602987411,0.689083917893795,0.572428531507705,SKM-GN-sex_homogeneous_changing,imputed_ISGC_Malik_2016_METASTROKE_all_strokes
Cluster_SKM-VL-sex_homogeneous_changingL2_0,0.0377894634248139,0.0464227030991639,0.0187549050085265,1.22845626510487,0.49629984944987,0.645699068563596,SKM-VL-sex_homogeneous_changing,imputed_ISGC_Malik_2016_METASTROKE_all_strokes
Cluster_HEART-sex_homogeneous_changingL2_0,0.0355732836517194,0.0396482858324156,0.0180620901433523,1.11455232023539,0.507743123187317,0.821511836606243,HEART-sex_homogeneous_changing,imputed_ISGC_Malik_2016_METASTROKE_all_strokes
Cluster_KIDNEY-sex_homogeneous_changingL2_0,0.00995594984129764,0.000487719966294498,0.00929111955492252,0.04898778861575,0.93322281681077,0.300657375516167,KIDNEY-sex_homogeneous_changing,imputed_ISGC_Malik_2016_METASTROKE_all_strokes
Cluster_ADRNL-sex_homogeneous_changingL2_0,0.035065496491538,0.0589835256594024,0.02013649635297,1.68209583667627,0.574253849730301,0.235094381272975,ADRNL-sex_homogeneous_changing,imputed_ISGC_Malik_2016_METASTROKE_all_strokes
Cluster_COLON-sex_homogeneous_changingL2_0,0.0318228384782221,0.0311502146889621,0.0187362477761177,0.978863488569056,0.588767334156563,0.971267349074371,COLON-sex_homogeneous_changing,imputed_ISGC_Malik_2016_METASTROKE_all_strokes
Cluster_SPLEEN-sex_homogeneous_changingL2_0,0.0288891807784359,-0.000948865135519193,0.0154312262339867,-0.0328449997525533,0.534152434170278,0.0460678327221151,SPLEEN-sex_homogeneous_changing,imputed_ISGC_Malik_2016_METASTROKE_all_strokes
Cluster_BAT-sex_homogeneous_changingL2_0,0.0412790532847723,0.0672362891174991,0.0224238558597818,1.62882342900782,0.543226020836429,0.254496431442272,BAT-sex_homogeneous_changing,imputed_ISGC_Malik_2016_METASTROKE_all_strokes
Cluster_WAT-SC-sex_homogeneous_changingL2_0,0.0103993199980071,-0.0021743994832666,0.00797291234442926,-0.209090544735934,0.766676315947309,0.106231830897983,WAT-SC-sex_homogeneous_changing,imputed_ISGC_Malik_2016_METASTROKE_all_strokes
Cluster_LUNG-sex_homogeneous_changingL2_0,0.0200962598045112,-0.00414365194349926,0.0143240004010177,-0.206190205730178,0.712769467570393,0.0846055482945583,LUNG-sex_homogeneous_changing,imputed_ISGC_Malik_2016_METASTROKE_all_strokes
Cluster_SMLINT-sex_homogeneous_changingL2_0,0.00483681109663406,0.0042382337561278,0.0084130005856415,0.87624545830975,1.73936926986793,0.943365853150095,SMLINT-sex_homogeneous_changing,imputed_ISGC_Malik_2016_METASTROKE_all_strokes
Cluster_LIVER-sex_homogeneous_changingL2_0,0.00698538656660559,0.000864756547162354,0.00685481528941072,0.123795088348642,0.981307938229349,0.374278806008328,LIVER-sex_homogeneous_changing,imputed_ISGC_Malik_2016_METASTROKE_all_strokes
Cluster_BLOOD-sex_homogeneous_changingL2_0,0.0430085827269496,0.0630837639846462,0.0118422380379387,1.46677151361041,0.275345926024162,0.0951181395686485,BLOOD-sex_homogeneous_changing,imputed_Jones_et_al_2016_Chronotype
Cluster_HIPPOC-sex_homogeneous_changingL2_0,0.00189510127141383,-0.00143411229159413,0.00200542031520737,-0.756747047361863,1.05821274327532,0.0937413569833766,HIPPOC-sex_homogeneous_changing,imputed_Jones_et_al_2016_Chronotype
Cluster_CORTEX-sex_homogeneous_changingL2_0,0.00148528163734603,-0.000160683942206611,0.0013733056247463,-0.108184157244231,0.924609575864807,0.234540630723126,CORTEX-sex_homogeneous_changing,imputed_Jones_et_al_2016_Chronotype
Cluster_SKM-GN-sex_homogeneous_changingL2_0,0.0239552409187542,0.0439821132763128,0.0091808644562661,1.83601214554598,0.383250767020194,0.0305753297749388,SKM-GN-sex_homogeneous_changing,imputed_Jones_et_al_2016_Chronotype
Cluster_SKM-VL-sex_homogeneous_changingL2_0,0.0377894634248139,0.0706982471323603,0.0110098593539425,1.87084548773819,0.291347332196123,0.00272081494263649,SKM-VL-sex_homogeneous_changing,imputed_Jones_et_al_2016_Chronotype
Cluster_HEART-sex_homogeneous_changingL2_0,0.0355732836517194,0.0256836918638511,0.00827962868116961,0.721993845586692,0.232748507622501,0.226090033852161,HEART-sex_homogeneous_changing,imputed_Jones_et_al_2016_Chronotype
Cluster_KIDNEY-sex_homogeneous_changingL2_0,0.00995594984129764,0.00680590171426268,0.00394043851244372,0.683601446647667,0.395787300584685,0.420473316391161,KIDNEY-sex_homogeneous_changing,imputed_Jones_et_al_2016_Chronotype
Cluster_ADRNL-sex_homogeneous_changingL2_0,0.035065496491538,0.0385497502849095,0.00854232380672398,1.09936416540437,0.243610519211825,0.683311284052213,ADRNL-sex_homogeneous_changing,imputed_Jones_et_al_2016_Chronotype
Cluster_COLON-sex_homogeneous_changingL2_0,0.0318228384782221,0.0315086885155861,0.00778145702981414,0.990128160225212,0.244524291418547,0.967774129312239,COLON-sex_homogeneous_changing,imputed_Jones_et_al_2016_Chronotype
Cluster_SPLEEN-sex_homogeneous_changingL2_0,0.0288891807784359,0.0386427936336326,0.00975684047865322,1.3376216490873,0.337733373385795,0.318679108731358,SPLEEN-sex_homogeneous_changing,imputed_Jones_et_al_2016_Chronotype
Cluster_BAT-sex_homogeneous_changingL2_0,0.0412790532847723,0.0635332278068811,0.011504832631259,1.539115429043,0.278708732777627,0.054603291649307,BAT-sex_homogeneous_changing,imputed_Jones_et_al_2016_Chronotype
Cluster_WAT-SC-sex_homogeneous_changingL2_0,0.0103993199980071,0.00960727031836534,0.00454550063324704,0.923836397015041,0.437095948015652,0.861449095146685,WAT-SC-sex_homogeneous_changing,imputed_Jones_et_al_2016_Chronotype
Cluster_LUNG-sex_homogeneous_changingL2_0,0.0200962598045112,0.0160348468576556,0.00858417159130444,0.797902048124205,0.427152697805861,0.635981569277798,LUNG-sex_homogeneous_changing,imputed_Jones_et_al_2016_Chronotype
Cluster_SMLINT-sex_homogeneous_changingL2_0,0.00483681109663406,0.00838461882966979,0.00507510313445236,1.73350140457308,1.04926635195328,0.485502065021299,SMLINT-sex_homogeneous_changing,imputed_Jones_et_al_2016_Chronotype
Cluster_LIVER-sex_homogeneous_changingL2_0,0.00698538656660559,0.00730176853509233,0.0052321835762277,1.04529197711108,0.749018472541052,0.951822929533457,LIVER-sex_homogeneous_changing,imputed_Jones_et_al_2016_Chronotype
Cluster_BLOOD-sex_homogeneous_changingL2_0,0.0430085827269496,0.0405332092214368,0.0170106763501007,0.942444662238039,0.39551817966421,0.883968603601174,BLOOD-sex_homogeneous_changing,imputed_Jones_et_al_2016_SleepDuration
Cluster_HIPPOC-sex_homogeneous_changingL2_0,0.00189510127141383,0.00016128221917357,0.00274158321098762,0.0851048023693456,1.44666844581993,0.530462515244257,HIPPOC-sex_homogeneous_changing,imputed_Jones_et_al_2016_SleepDuration
Cluster_CORTEX-sex_homogeneous_changingL2_0,0.00148528163734603,0.00361297520115289,0.00400039407856839,2.4325185946611,2.69335725830186,0.592911228649808,CORTEX-sex_homogeneous_changing,imputed_Jones_et_al_2016_SleepDuration
Cluster_SKM-GN-sex_homogeneous_changingL2_0,0.0239552409187542,0.0306328258643098,0.0116373299134306,1.27875256893483,0.48579473497676,0.567533001394626,SKM-GN-sex_homogeneous_changing,imputed_Jones_et_al_2016_SleepDuration
Cluster_SKM-VL-sex_homogeneous_changingL2_0,0.0377894634248139,0.0563366882276381,0.0151241214797395,1.49080413220807,0.400220593495077,0.212595728100413,SKM-VL-sex_homogeneous_changing,imputed_Jones_et_al_2016_SleepDuration
Cluster_HEART-sex_homogeneous_changingL2_0,0.0355732836517194,0.0345012919903223,0.0139945166652243,0.969865259786178,0.393399631089379,0.938958351025767,HEART-sex_homogeneous_changing,imputed_Jones_et_al_2016_SleepDuration
Cluster_KIDNEY-sex_homogeneous_changingL2_0,0.00995594984129764,0.0113051217560991,0.00623650326747903,1.13551413338836,0.626409671291211,0.828617700122762,KIDNEY-sex_homogeneous_changing,imputed_Jones_et_al_2016_SleepDuration
Cluster_ADRNL-sex_homogeneous_changingL2_0,0.035065496491538,0.0261492081081523,0.0105730853420749,0.745724735837197,0.301523902410064,0.406321105671221,ADRNL-sex_homogeneous_changing,imputed_Jones_et_al_2016_SleepDuration
Cluster_COLON-sex_homogeneous_changingL2_0,0.0318228384782221,0.0550572581183319,0.0145145462127966,1.73011776293966,0.456104700488286,0.104746059720423,COLON-sex_homogeneous_changing,imputed_Jones_et_al_2016_SleepDuration
Cluster_SPLEEN-sex_homogeneous_changingL2_0,0.0288891807784359,0.0345056452109512,0.0111104119383715,1.19441411217544,0.384587296662453,0.613874982981163,SPLEEN-sex_homogeneous_changing,imputed_Jones_et_al_2016_SleepDuration
Cluster_BAT-sex_homogeneous_changingL2_0,0.0412790532847723,0.0457720054913452,0.0146426234068519,1.10884339269065,0.354722849524593,0.758457262881506,BAT-sex_homogeneous_changing,imputed_Jones_et_al_2016_SleepDuration
Cluster_WAT-SC-sex_homogeneous_changingL2_0,0.0103993199980071,0.0114818521024037,0.00619159632436899,1.10409643174785,0.595384729535732,0.861332530313829,WAT-SC-sex_homogeneous_changing,imputed_Jones_et_al_2016_SleepDuration
Cluster_LUNG-sex_homogeneous_changingL2_0,0.0200962598045112,0.0125760788662303,0.0107605525320148,0.625792012472252,0.53545050853688,0.48331458966943,LUNG-sex_homogeneous_changing,imputed_Jones_et_al_2016_SleepDuration
Cluster_SMLINT-sex_homogeneous_changingL2_0,0.00483681109663406,-0.000684756046284671,0.00374549171982744,-0.141571798568109,0.774372131761343,0.135307679206386,SMLINT-sex_homogeneous_changing,imputed_Jones_et_al_2016_SleepDuration
Cluster_LIVER-sex_homogeneous_changingL2_0,0.00698538656660559,0.0012381720846738,0.00613251754885341,0.1772517630725,0.877906682812743,0.34252227888483,LIVER-sex_homogeneous_changing,imputed_Jones_et_al_2016_SleepDuration
Cluster_BLOOD-sex_homogeneous_changingL2_0,0.0430085827269496,0.090268683874083,0.0180278565906486,2.09885279055057,0.419168813469229,0.008831079495362,BLOOD-sex_homogeneous_changing,imputed_MAGIC_FastingGlucose
Cluster_HIPPOC-sex_homogeneous_changingL2_0,0.00189510127141383,0.00554724438555752,0.00355717575489147,2.92714931346072,1.87703729006401,0.301063763145081,HIPPOC-sex_homogeneous_changing,imputed_MAGIC_FastingGlucose
Cluster_CORTEX-sex_homogeneous_changingL2_0,0.00148528163734603,-0.00222663801346676,0.00217275775792981,-1.4991352195301,1.4628590991081,0.0844361266043341,CORTEX-sex_homogeneous_changing,imputed_MAGIC_FastingGlucose
Cluster_SKM-GN-sex_homogeneous_changingL2_0,0.0239552409187542,0.0426357640731588,0.0150823281411088,1.77980944619847,0.629604527554598,0.21577444232868,SKM-GN-sex_homogeneous_changing,imputed_MAGIC_FastingGlucose
Cluster_SKM-VL-sex_homogeneous_changingL2_0,0.0377894634248139,0.0365068124234619,0.0177000598055259,0.966057972643515,0.468386110872996,0.942179242396302,SKM-VL-sex_homogeneous_changing,imputed_MAGIC_FastingGlucose
Cluster_HEART-sex_homogeneous_changingL2_0,0.0355732836517194,0.0550918932068997,0.0147644937706951,1.54868731675932,0.415044445017981,0.206283408147888,HEART-sex_homogeneous_changing,imputed_MAGIC_FastingGlucose
Cluster_KIDNEY-sex_homogeneous_changingL2_0,0.00995594984129764,0.017285351427602,0.0100239403743699,1.73618305667851,1.00682913575862,0.463559159113534,KIDNEY-sex_homogeneous_changing,imputed_MAGIC_FastingGlucose
Cluster_ADRNL-sex_homogeneous_changingL2_0,0.035065496491538,0.0460214509833423,0.0163021779975286,1.31244258852711,0.464906521470832,0.501774354959688,ADRNL-sex_homogeneous_changing,imputed_MAGIC_FastingGlucose
Cluster_COLON-sex_homogeneous_changingL2_0,0.0318228384782221,0.0573989054602019,0.0150014530461957,1.80370162452613,0.471405247412543,0.0918733514126291,COLON-sex_homogeneous_changing,imputed_MAGIC_FastingGlucose
Cluster_SPLEEN-sex_homogeneous_changingL2_0,0.0288891807784359,0.0445661306813654,0.0170922248104179,1.54265816753902,0.591647957811813,0.361697207433505,SPLEEN-sex_homogeneous_changing,imputed_MAGIC_FastingGlucose
Cluster_BAT-sex_homogeneous_changingL2_0,0.0412790532847723,0.0765186753107091,0.0185557076277146,1.85369259277408,0.449518730473398,0.0559577892980103,BAT-sex_homogeneous_changing,imputed_MAGIC_FastingGlucose
Cluster_WAT-SC-sex_homogeneous_changingL2_0,0.0103993199980071,0.0207963829036569,0.0108905025148855,1.99978295769746,1.04723217642812,0.340142252239319,WAT-SC-sex_homogeneous_changing,imputed_MAGIC_FastingGlucose
Cluster_LUNG-sex_homogeneous_changingL2_0,0.0200962598045112,0.0476092162022565,0.0144088147488666,2.3690585544465,0.716989872196625,0.0551613366117955,LUNG-sex_homogeneous_changing,imputed_MAGIC_FastingGlucose
Cluster_SMLINT-sex_homogeneous_changingL2_0,0.00483681109663406,0.010365608372439,0.00684579883768458,2.14306661255646,1.41535377357379,0.419781636810265,SMLINT-sex_homogeneous_changing,imputed_MAGIC_FastingGlucose
Cluster_LIVER-sex_homogeneous_changingL2_0,0.00698538656660559,0.00166266438119624,0.00562940381491429,0.238020382314244,0.805882933068626,0.342391872875899,LIVER-sex_homogeneous_changing,imputed_MAGIC_FastingGlucose
Cluster_BLOOD-sex_homogeneous_changingL2_0,0.0430085827269496,0.0433904685687575,0.0188837920308235,1.0088792937966,0.439070316515933,0.983864319613541,BLOOD-sex_homogeneous_changing,imputed_MAGIC_ln_FastingInsulin
Cluster_HIPPOC-sex_homogeneous_changingL2_0,0.00189510127141383,0.00643059921399216,0.00477303914900142,3.39327470831922,2.51861956983466,0.336704425431887,HIPPOC-sex_homogeneous_changing,imputed_MAGIC_ln_FastingInsulin
Cluster_CORTEX-sex_homogeneous_changingL2_0,0.00148528163734603,-0.0057697100268741,0.00279933143878997,-3.88458988638929,1.8847142308929,0.00618512619006939,CORTEX-sex_homogeneous_changing,imputed_MAGIC_ln_FastingInsulin
Cluster_SKM-GN-sex_homogeneous_changingL2_0,0.0239552409187542,0.0404644581890952,0.018586049993549,1.68916932734399,0.775865709578327,0.377867890812106,SKM-GN-sex_homogeneous_changing,imputed_MAGIC_ln_FastingInsulin
Cluster_SKM-VL-sex_homogeneous_changingL2_0,0.0377894634248139,0.0439712460764794,0.0197379570099657,1.16358482210166,0.522313767413937,0.753325358753602,SKM-VL-sex_homogeneous_changing,imputed_MAGIC_ln_FastingInsulin
Cluster_HEART-sex_homogeneous_changingL2_0,0.0355732836517194,0.0448621443732379,0.0181291249727545,1.26111901314653,0.509627538189835,0.606851432708829,HEART-sex_homogeneous_changing,imputed_MAGIC_ln_FastingInsulin
Cluster_KIDNEY-sex_homogeneous_changingL2_0,0.00995594984129764,0.0189404249703065,0.0090290475638981,1.90242269921258,0.906899663801568,0.317065145681008,KIDNEY-sex_homogeneous_changing,imputed_MAGIC_ln_FastingInsulin
Cluster_ADRNL-sex_homogeneous_changingL2_0,0.035065496491538,0.0527139964908399,0.0211183726925728,1.50330101567394,0.602255059975242,0.40322622394375,ADRNL-sex_homogeneous_changing,imputed_MAGIC_ln_FastingInsulin
Cluster_COLON-sex_homogeneous_changingL2_0,0.0318228384782221,0.0477838520790032,0.017428526092902,1.50155845185538,0.547673523995328,0.35969719337168,COLON-sex_homogeneous_changing,imputed_MAGIC_ln_FastingInsulin
Cluster_SPLEEN-sex_homogeneous_changingL2_0,0.0288891807784359,0.0271038464339415,0.0203043535845691,0.938200589411417,0.702835907334733,0.928899642728117,SPLEEN-sex_homogeneous_changing,imputed_MAGIC_ln_FastingInsulin
Cluster_BAT-sex_homogeneous_changingL2_0,0.0412790532847723,0.0627360757421439,0.0217042183928047,1.51980413187642,0.525792542844274,0.32666227995103,BAT-sex_homogeneous_changing,imputed_MAGIC_ln_FastingInsulin
Cluster_WAT-SC-sex_homogeneous_changingL2_0,0.0103993199980071,0.0106451741653373,0.0115236330659738,1.02364136956813,1.10811409478526,0.982842574822772,WAT-SC-sex_homogeneous_changing,imputed_MAGIC_ln_FastingInsulin
Cluster_LUNG-sex_homogeneous_changingL2_0,0.0200962598045112,0.00467808238872097,0.0142669597224167,0.232783733601555,0.70993109470122,0.283577379914725,LUNG-sex_homogeneous_changing,imputed_MAGIC_ln_FastingInsulin
Cluster_SMLINT-sex_homogeneous_changingL2_0,0.00483681109663406,0.00782541407069267,0.00734921705086263,1.61788705706088,1.51943437608654,0.682917989872154,SMLINT-sex_homogeneous_changing,imputed_MAGIC_ln_FastingInsulin
Cluster_LIVER-sex_homogeneous_changingL2_0,0.00698538656660559,0.0166204832873429,0.00875824802037973,2.3793219070794,1.25379575444679,0.269538389249179,LIVER-sex_homogeneous_changing,imputed_MAGIC_ln_FastingInsulin
Cluster_BLOOD-sex_homogeneous_changingL2_0,0.0430085827269496,0.202274751401183,0.0764002882742877,4.70312525026397,1.77639632441119,0.0388316352179228,BLOOD-sex_homogeneous_changing,imputed_MAGNETIC_CH2.DB.ratio
Cluster_HIPPOC-sex_homogeneous_changingL2_0,0.00189510127141383,0.00507433847823018,0.0161925427220934,2.67760808077792,8.54442080027365,0.841901123342936,HIPPOC-sex_homogeneous_changing,imputed_MAGNETIC_CH2.DB.ratio
Cluster_CORTEX-sex_homogeneous_changingL2_0,0.00148528163734603,0.0065841273417826,0.0121300139420911,4.4329150621881,8.16681068229296,0.676159021193971,CORTEX-sex_homogeneous_changing,imputed_MAGNETIC_CH2.DB.ratio
Cluster_SKM-GN-sex_homogeneous_changingL2_0,0.0239552409187542,0.0324817867737056,0.0346505372031803,1.35593655200003,1.4464699946329,0.805268003310495,SKM-GN-sex_homogeneous_changing,imputed_MAGNETIC_CH2.DB.ratio
Cluster_SKM-VL-sex_homogeneous_changingL2_0,0.0377894634248139,0.0836334025493381,0.0390644219762988,2.21314077972384,1.03373846665014,0.248698864036073,SKM-VL-sex_homogeneous_changing,imputed_MAGNETIC_CH2.DB.ratio
Cluster_HEART-sex_homogeneous_changingL2_0,0.0355732836517194,0.129341017502737,0.0471821934821602,3.6359032460723,1.32633787603354,0.025319768810658,HEART-sex_homogeneous_changing,imputed_MAGNETIC_CH2.DB.ratio
Cluster_KIDNEY-sex_homogeneous_changingL2_0,0.00995594984129764,0.0527749651677139,0.0364444477002532,5.30084683118847,3.66056963737205,0.237900542066175,KIDNEY-sex_homogeneous_changing,imputed_MAGNETIC_CH2.DB.ratio
Cluster_ADRNL-sex_homogeneous_changingL2_0,0.035065496491538,0.0890604535452471,0.0551312572043195,2.53983152831557,1.57223660636386,0.321568781556648,ADRNL-sex_homogeneous_changing,imputed_MAGNETIC_CH2.DB.ratio
Cluster_COLON-sex_homogeneous_changingL2_0,0.0318228384782221,0.0828274223637147,0.0643090297237156,2.60276663944976,2.02084517909128,0.423949248674827,COLON-sex_homogeneous_changing,imputed_MAGNETIC_CH2.DB.ratio
Cluster_SPLEEN-sex_homogeneous_changingL2_0,0.0288891807784359,0.161637273318596,0.0531589399343983,5.59507985215176,1.84009855946066,0.0106846317812783,SPLEEN-sex_homogeneous_changing,imputed_MAGNETIC_CH2.DB.ratio
Cluster_BAT-sex_homogeneous_changingL2_0,0.0412790532847723,0.0884201516969994,0.0744720497299184,2.14201016401743,1.8041123476393,0.503484276499064,BAT-sex_homogeneous_changing,imputed_MAGNETIC_CH2.DB.ratio
Cluster_WAT-SC-sex_homogeneous_changingL2_0,0.0103993199980071,0.143121159461096,0.0710830959586033,13.7625498098456,6.83536000163718,0.0695225765918516,WAT-SC-sex_homogeneous_changing,imputed_MAGNETIC_CH2.DB.ratio
Cluster_LUNG-sex_homogeneous_changingL2_0,0.0200962598045112,0.115399755794762,0.055808297834136,5.74234991572198,2.77704898210006,0.10144511106315,LUNG-sex_homogeneous_changing,imputed_MAGNETIC_CH2.DB.ratio
Cluster_SMLINT-sex_homogeneous_changingL2_0,0.00483681109663406,0.00930042818192274,0.0191429844999375,1.92284296328937,3.95776972006601,0.809786103191855,SMLINT-sex_homogeneous_changing,imputed_MAGNETIC_CH2.DB.ratio
Cluster_LIVER-sex_homogeneous_changingL2_0,0.00698538656660559,0.0281669976013908,0.0180165639197581,4.03227471133041,2.57917922622755,0.232956261652859,LIVER-sex_homogeneous_changing,imputed_MAGNETIC_CH2.DB.ratio
Cluster_BLOOD-sex_homogeneous_changingL2_0,0.0430085827269496,0.101862366492203,0.0476697767616681,2.36841951149381,1.1083782291621,0.193610372922815,BLOOD-sex_homogeneous_changing,imputed_MAGNETIC_HDL.C
Cluster_HIPPOC-sex_homogeneous_changingL2_0,0.00189510127141383,0.076030123035227,0.0849059533233729,40.1192929275516,44.8028580868553,0.376880076648856,HIPPOC-sex_homogeneous_changing,imputed_MAGNETIC_HDL.C
Cluster_CORTEX-sex_homogeneous_changingL2_0,0.00148528163734603,0.000520393446438299,0.00780098037759491,0.350366848517809,5.25218933665274,0.901423052831793,CORTEX-sex_homogeneous_changing,imputed_MAGNETIC_HDL.C
Cluster_SKM-GN-sex_homogeneous_changingL2_0,0.0239552409187542,-0.00135203909595666,0.0300322340374144,-0.0564402211834225,1.25368115224851,0.389921524934978,SKM-GN-sex_homogeneous_changing,imputed_MAGNETIC_HDL.C
Cluster_SKM-VL-sex_homogeneous_changingL2_0,0.0377894634248139,0.063433710747306,0.0758408443191881,1.67860840028899,2.00693096556085,0.726124182350517,SKM-VL-sex_homogeneous_changing,imputed_MAGNETIC_HDL.C
Cluster_HEART-sex_homogeneous_changingL2_0,0.0355732836517194,0.162198103293107,0.0771044153755358,4.55954825202839,2.16748097056283,0.102739290939238,HEART-sex_homogeneous_changing,imputed_MAGNETIC_HDL.C
Cluster_KIDNEY-sex_homogeneous_changingL2_0,0.00995594984129764,0.146407623110041,0.0798647431432168,14.7055404500671,8.0218105169569,0.0884691328467532,KIDNEY-sex_homogeneous_changing,imputed_MAGNETIC_HDL.C
Cluster_ADRNL-sex_homogeneous_changingL2_0,0.035065496491538,0.152573408934564,0.0592868540757195,4.35109792246583,1.69074617523316,0.0276401024408187,ADRNL-sex_homogeneous_changing,imputed_MAGNETIC_HDL.C
Cluster_COLON-sex_homogeneous_changingL2_0,0.0318228384782221,0.094232070828293,0.041201449432425,2.96114599873863,1.294713212356,0.125861028317099,COLON-sex_homogeneous_changing,imputed_MAGNETIC_HDL.C
Cluster_SPLEEN-sex_homogeneous_changingL2_0,0.0288891807784359,0.125470064467092,0.0456734323900693,4.3431506566205,1.58098745479698,0.0216703016288651,SPLEEN-sex_homogeneous_changing,imputed_MAGNETIC_HDL.C
Cluster_BAT-sex_homogeneous_changingL2_0,0.0412790532847723,0.0650715092410184,0.0440643942096851,1.57638085331339,1.06747589160288,0.584353151564322,BAT-sex_homogeneous_changing,imputed_MAGNETIC_HDL.C
Cluster_WAT-SC-sex_homogeneous_changingL2_0,0.0103993199980071,0.033973156805359,0.020371127011801,3.26686329604912,1.95889029433702,0.250074822332826,WAT-SC-sex_homogeneous_changing,imputed_MAGNETIC_HDL.C
Cluster_LUNG-sex_homogeneous_changingL2_0,0.0200962598045112,0.0874253807519747,0.0433868944618529,4.35033093731947,2.15895370003693,0.0966910408567784,LUNG-sex_homogeneous_changing,imputed_MAGNETIC_HDL.C
Cluster_SMLINT-sex_homogeneous_changingL2_0,0.00483681109663406,0.0183789489599454,0.0158236245421786,3.7998070614615,3.27149938793149,0.388743003279175,SMLINT-sex_homogeneous_changing,imputed_MAGNETIC_HDL.C
