Category,Prop._SNPs,Prop._h2,Prop._h2_std_error,Enrichment,Enrichment_std_error,Enrichment_p,Coefficient,Coefficient_std_error,Coefficient_z-score,cluster,gwas,logPVal_enrichment
LUNG-sex_homogeneous_changing,0.0200962598045112,0.0251706332242657,0.0109744914184832,1.25250337471331,0.54609621517829,0.643922019773278,4.28007420330884e-09,7.24064942919759e-09,0.591117446737531,LUNG-sex_homogeneous_changing,tag.evrsmk.tbl,-0.19116672337423
SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00857362174983931,0.00814333514004913,1.77257734043111,1.68361653522423,0.645226608493615,1.23161780256253e-08,2.16310872708692e-08,0.56937396957441,SMLINT-sex_homogeneous_changing,tag.evrsmk.tbl,-0.190287731048004
LIVER-sex_homogeneous_changing,0.00698538656660559,0.00195621427131898,0.00470320650700711,0.280043810412852,0.673292231168896,0.285822441504271,-6.76582993642016e-09,8.77577149286839e-09,-0.770966967624259,LIVER-sex_homogeneous_changing,tag.evrsmk.tbl,-0.543903675339151
BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0577850682844366,0.013232548958056,1.34357062289867,0.307672285833413,0.254546147190932,-3.07570810295051e-09,5.7305708188062e-09,-0.536719325212221,BLOOD-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.594233472055757
HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.0019331599908586,0.00222100100180671,1.02008268371662,1.17196955925724,0.986329898010476,-7.09189919525925e-09,1.77398934629457e-08,-0.399771239329735,HIPPOC-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.00597780217581752
CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00260857567957571,0.00228121139674922,1.75628353167877,1.53587800413759,0.621313468841986,8.62402588265146e-09,2.28739188658907e-08,0.377024415152206,CORTEX-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.206689231643042
SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0141102404930608,0.00676155019706938,0.589025196653902,0.282257657938053,0.146086787164375,-1.42842970748567e-08,4.8501329110218e-09,-2.94513518225366,SKM-GN-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.835389062101933
SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0476385996227824,0.00960137541527631,1.26063180858772,0.254075462976056,0.296879685772452,-2.48912772968128e-09,4.40120404338471e-09,-0.56555608536773,SKM-VL-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.527419518331069
HEART-sex_homogeneous_changing,0.0355732836517194,0.0437887622206103,0.00890587814626318,1.23094518485627,0.250352996182648,0.350579908760972,-2.75913023989237e-09,4.37138730307528e-09,-0.631179542922521,HEART-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.455212976331965
KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0132789223085038,0.0047257839332023,1.3337674978456,0.47466931920444,0.480619911100592,-1.17892644042081e-09,7.25156852678303e-09,-0.162575370565216,KIDNEY-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.318198241226681
ADRNL-sex_homogeneous_changing,0.035065496491538,0.0476972394618866,0.0111302325038324,1.36023282811344,0.317412659664418,0.249608335455656,7.10191033473704e-11,5.31001918284414e-09,0.0133745474172339,ADRNL-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.602740915856797
COLON-sex_homogeneous_changing,0.0318228384782221,0.0422611882701246,0.00869758295375903,1.32801441640871,0.273312607224249,0.219730055554482,-2.2602350685464e-09,4.88196147597784e-09,-0.46297683414097,COLON-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.658110534482752
SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0771425828101577,0.018190817288791,2.67029319390532,0.629675774758191,0.0116284020998899,1.81352380891021e-08,1.00757222577874e-08,1.79989460061642,SPLEEN-sex_homogeneous_changing,TAGC_Asthma_EUR,-1.93447995912176
BAT-sex_homogeneous_changing,0.0412790532847723,0.0564017580726992,0.0111865783269258,1.36635299466777,0.270998907115258,0.168497635300243,-2.26192177968462e-09,4.93047851503039e-09,-0.458763134813231,BAT-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.773406189648798
WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0128532379172118,0.00526907532901616,1.23596907486979,0.506674987405515,0.641083646422236,-4.57343415727739e-09,7.005118626019e-09,-0.652870336883427,WAT-SC-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.193085301511477
LUNG-sex_homogeneous_changing,0.0200962598045112,0.0399993813050506,0.0221529781647534,1.99038934081015,1.10234334051457,0.366484945613299,7.24718712326891e-09,1.64944202752484e-08,0.439372042322946,LUNG-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.435943860508133
SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00231902688661869,0.00263510115067573,0.479453681420907,0.544801336671904,0.339232243265689,-1.85134288584057e-08,8.51101274429406e-09,-2.17523218618341,SMLINT-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.469502875734706
LIVER-sex_homogeneous_changing,0.00698538656660559,0.0107592718735732,0.00635339224010911,1.54025432536677,0.909526220135362,0.551009000938826,2.03397073328032e-09,1.37042279660549e-08,0.148419213276254,LIVER-sex_homogeneous_changing,TAGC_Asthma_EUR,-0.258841306726916
BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0643823211820507,0.00988167659395589,1.49696449173407,0.229760572597616,0.0322299967178876,3.45624204269227e-09,2.68819415605037e-09,1.28571146355379,BLOOD-sex_homogeneous_changing,UKB_1160_Sleep_duration,-1.49173973871365
HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00251386172478983,0.0015718261106346,1.32650521779999,0.829415363888152,0.693617516173627,2.34745743613752e-09,8.69778586433796e-09,0.269891380720512,HIPPOC-sex_homogeneous_changing,UKB_1160_Sleep_duration,-0.158879947997971
CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00233313283180133,0.00197308087646421,1.57083530364671,1.32842204929552,0.667245125342667,4.33714746138994e-09,1.39131913520777e-08,0.311729160595656,CORTEX-sex_homogeneous_changing,UKB_1160_Sleep_duration,-0.175714590331034
SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.03211963372359,0.00725909695466752,1.34081864726495,0.303027507812893,0.259564017588767,1.51542187873089e-09,3.38124276823798e-09,0.448184878342999,SKM-GN-sex_homogeneous_changing,UKB_1160_Sleep_duration,-0.585755512356062
SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0531171255871033,0.00887866011379957,1.40560676900812,0.23495067961112,0.0827383733436236,2.79164609101522e-09,2.64841933332476e-09,1.05408009067456,SKM-VL-sex_homogeneous_changing,UKB_1160_Sleep_duration,-1.08229302169084
HEART-sex_homogeneous_changing,0.0355732836517194,0.0586141886352301,0.00983241318394112,1.64770250643975,0.276398807605322,0.0201009443046921,5.05218489286115e-09,3.0827204297537e-09,1.63887222600487,HEART-sex_homogeneous_changing,UKB_1160_Sleep_duration,-1.69678353975942
KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.016002965428531,0.00340631082860916,1.60737706433093,0.342138207092975,0.0747404674857126,5.44682475469123e-09,3.5412473683697e-09,1.53810908645978,KIDNEY-sex_homogeneous_changing,UKB_1160_Sleep_duration,-1.12644419005836
ADRNL-sex_homogeneous_changing,0.035065496491538,0.0395510288194616,0.00604468676724879,1.12791868864615,0.172382751480718,0.455540943153819,-2.02975736248795e-10,1.91896244888455e-09,-0.105773688467318,ADRNL-sex_homogeneous_changing,UKB_1160_Sleep_duration,-0.341472583374468
COLON-sex_homogeneous_changing,0.0318228384782221,0.039233226625987,0.00706437269404581,1.23286383308755,0.221990652998484,0.293245702028529,5.83222413567834e-11,2.48920246609601e-09,0.0234300914253288,COLON-sex_homogeneous_changing,UKB_1160_Sleep_duration,-0.532768344426319
SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0349376403215267,0.00604447264578952,1.20936763799151,0.209229631402403,0.316806373448599,4.92682245998218e-10,2.35652987260645e-09,0.209071080203743,SPLEEN-sex_homogeneous_changing,UKB_1160_Sleep_duration,-0.499206089943294
BAT-sex_homogeneous_changing,0.0412790532847723,0.0574505178934492,0.00866628288606829,1.39175958075188,0.209943838253317,0.0618049758202245,2.3689820518162e-09,2.45636795224571e-09,0.964424751450765,BAT-sex_homogeneous_changing,UKB_1160_Sleep_duration,-1.2089765591462
WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0105195519314292,0.00289418993716936,1.01156151877673,0.278305690922483,0.966857221998097,-5.2687705217821e-10,2.96056956228798e-09,-0.177964760189938,WAT-SC-sex_homogeneous_changing,UKB_1160_Sleep_duration,-0.0146376544346272
LUNG-sex_homogeneous_changing,0.0200962598045112,0.0227139789539721,0.00540114135235332,1.13025902207302,0.268763511464003,0.627822543179069,4.06465286811047e-10,2.86178214213164e-09,0.142032225593624,LUNG-sex_homogeneous_changing,UKB_1160_Sleep_duration,-0.202163094175159
SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00509619424130762,0.00218728442961447,1.05362689166299,0.452216219718939,0.905588675615319,-8.08105082516032e-10,4.81731009129858e-09,-0.167750272911785,SMLINT-sex_homogeneous_changing,UKB_1160_Sleep_duration,-0.0430690169735251
LIVER-sex_homogeneous_changing,0.00698538656660559,0.00968465714811808,0.00334284752041247,1.38641677962629,0.478548679953278,0.419730508549018,3.57673277238067e-09,5.04820905606105e-09,0.708515184823085,LIVER-sex_homogeneous_changing,UKB_1160_Sleep_duration,-0.377029462494625
BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0682003576532652,0.00747125313495572,1.58573831847126,0.173715399607301,0.000808538619701002,7.7299616001903e-09,3.29446541641926e-09,2.34634777517014,BLOOD-sex_homogeneous_changing,UKB_1180_Morning_or_evening_person_chronotype,-3.09229923126473
HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00114547819062771,0.00114805154682662,0.604441677026121,0.605799576067045,0.513514094892122,-7.82767539666675e-09,1.0654273069526e-08,-0.734698214095521,HIPPOC-sex_homogeneous_changing,UKB_1180_Morning_or_evening_person_chronotype,-0.289447631424323
CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00193436536779663,0.000882018220783838,1.30235594324929,0.593839039416034,0.610469590840467,4.02436873848359e-09,1.04358976706181e-08,0.385627462581782,CORTEX-sex_homogeneous_changing,UKB_1180_Morning_or_evening_person_chronotype,-0.214335964575947
SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0347566201805778,0.00520798699139169,1.45089837745557,0.217404909808877,0.0387607842300204,5.21253892053642e-09,3.9613178757522e-09,1.31585979313681,SKM-GN-sex_homogeneous_changing,UKB_1180_Morning_or_evening_person_chronotype,-1.41160744464179
SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0561357005837467,0.00722426637848517,1.48548551623218,0.191171446317533,0.0113356783927389,6.40881945028932e-09,3.59390136013841e-09,1.78324856696748,SKM-VL-sex_homogeneous_changing,UKB_1180_Morning_or_evening_person_chronotype,-1.94555248405913
HEART-sex_homogeneous_changing,0.0355732836517194,0.0377561266069848,0.00478853986866131,1.06136186292602,0.134610566613517,0.648487317347252,-1.94837672637337e-09,2.47951573031641e-09,-0.78578921785051,HEART-sex_homogeneous_changing,UKB_1180_Morning_or_evening_person_chronotype,-0.188098513118783
KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0105849713620069,0.00291315855197663,1.06318046301319,0.292604783914513,0.828959162806622,-6.90324005070264e-10,5.23091895619674e-09,-0.13196992934721,KIDNEY-sex_homogeneous_changing,UKB_1180_Morning_or_evening_person_chronotype,-0.0814668636651472
ADRNL-sex_homogeneous_changing,0.035065496491538,0.0491242221760786,0.00648056915317569,1.40092760950735,0.184813272349918,0.0296695920252268,5.24548349380374e-09,3.37097019847949e-09,1.55607530917057,ADRNL-sex_homogeneous_changing,UKB_1180_Morning_or_evening_person_chronotype,-1.52768842545299
COLON-sex_homogeneous_changing,0.0318228384782221,0.0339623455444469,0.00460344281573514,1.06723181113115,0.144658460271716,0.641690001219087,-2.5980491141085e-09,2.7425502881745e-09,-0.947311385796982,COLON-sex_homogeneous_changing,UKB_1180_Morning_or_evening_person_chronotype,-0.192674727810583
SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0341406568957995,0.00600783933028677,1.18178002891946,0.207961567908886,0.381940814912554,7.6906391335773e-10,3.87130606815947e-09,0.198657481433227,SPLEEN-sex_homogeneous_changing,UKB_1180_Morning_or_evening_person_chronotype,-0.418003929623101
BAT-sex_homogeneous_changing,0.0412790532847723,0.0462526278036157,0.00577594923773288,1.12048664208775,0.139924459940645,0.389041049323683,-9.20080344157712e-10,2.65705766067242e-09,-0.346277898961691,BAT-sex_homogeneous_changing,UKB_1180_Morning_or_evening_person_chronotype,-0.410004572056806
WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0141372620582545,0.00552976324160851,1.35944100777394,0.531742771899338,0.498819689475587,5.92717827537228e-09,9.49221234995437e-09,0.624425377019802,WAT-SC-sex_homogeneous_changing,UKB_1180_Morning_or_evening_person_chronotype,-0.302056412326949
LUNG-sex_homogeneous_changing,0.0200962598045112,0.0132459284250476,0.00370100368056169,0.659124063576953,0.184163805432636,0.065126617760728,-7.34089722611996e-09,3.39328857984375e-09,-2.16335777326017,LUNG-sex_homogeneous_changing,UKB_1180_Morning_or_evening_person_chronotype,-1.18624147557985
SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00588720721627342,0.00179043871438988,1.21716707530098,0.370169245525393,0.557055550795332,2.70060621342751e-09,6.5112159509629e-09,0.414762193999746,SMLINT-sex_homogeneous_changing,UKB_1180_Morning_or_evening_person_chronotype,-0.254101493873095
LIVER-sex_homogeneous_changing,0.00698538656660559,0.00751415851497848,0.00256664772199224,1.07569687709206,0.367431021536071,0.836711828778262,8.03661988113704e-10,6.48385172616654e-09,0.123948236643106,LIVER-sex_homogeneous_changing,UKB_1180_Morning_or_evening_person_chronotype,-0.0774240912547398
BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0469179178763539,0.00776270423074332,1.09089662810383,0.180491979473649,0.614229197805768,-7.05768754155599e-10,1.84547188186857e-09,-0.38243267810778,BLOOD-sex_homogeneous_changing,UKB_1200_Sleeplessness_or_insomnia,-0.211669542916498
HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00246623569503003,0.00127645652792649,1.30137409131181,0.673555839564284,0.654590289646515,2.3927723455347e-09,6.31482487101039e-09,0.378913492362908,HIPPOC-sex_homogeneous_changing,UKB_1200_Sleeplessness_or_insomnia,-0.184030441411477
CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00170309095272264,0.00148205273876795,1.14664512769834,0.99782606981943,0.883212591308265,1.4434029827951e-10,9.35178035082866e-09,0.0154345261399045,CORTEX-sex_homogeneous_changing,UKB_1200_Sleeplessness_or_insomnia,-0.0539347481557273
SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0209058779229163,0.00549160797303795,0.872705809714875,0.229244531151371,0.578675058561768,-2.93373144370614e-09,2.26765551042121e-09,-1.29372888881222,SKM-GN-sex_homogeneous_changing,UKB_1200_Sleeplessness_or_insomnia,-0.237565235732919
SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0409221478327887,0.00635183573621939,1.0828983564217,0.168084835310166,0.621683002099132,-4.12164502727614e-10,1.62580482638021e-09,-0.253514134070621,SKM-VL-sex_homogeneous_changing,UKB_1200_Sleeplessness_or_insomnia,-0.206431006840417
HEART-sex_homogeneous_changing,0.0355732836517194,0.0465290262102203,0.00718620733552461,1.30797670144154,0.202011357902218,0.128479342122305,1.56383794262083e-09,2.00641126359063e-09,0.779420436377644,HEART-sex_homogeneous_changing,UKB_1200_Sleeplessness_or_insomnia,-0.891166695861973
KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0149350601933757,0.0031261383537896,1.50011404551523,0.313996997134544,0.111634130939809,4.63459069097331e-09,2.97616924729679e-09,1.55723357977132,KIDNEY-sex_homogeneous_changing,UKB_1200_Sleeplessness_or_insomnia,-0.952203004210072
ADRNL-sex_homogeneous_changing,0.035065496491538,0.0380839553187092,0.00655502625691934,1.08608059571892,0.186936644644436,0.644698483504309,-5.0599708518344e-11,1.84749422090397e-09,-0.02738829055367,ADRNL-sex_homogeneous_changing,UKB_1200_Sleeplessness_or_insomnia,-0.190643351359369
COLON-sex_homogeneous_changing,0.0318228384782221,0.0259216274627474,0.00535966922736089,0.814560507557704,0.168422098205626,0.269942835977783,-3.78032072881427e-09,1.69766640361316e-09,-2.2267747778766,COLON-sex_homogeneous_changing,UKB_1200_Sleeplessness_or_insomnia,-0.568728193796006
SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0367624677642197,0.00601711122547518,1.27253410355135,0.20828251488414,0.19067970230748,1.77974411534842e-09,2.04593019627407e-09,0.869894837365215,SPLEEN-sex_homogeneous_changing,UKB_1200_Sleeplessness_or_insomnia,-0.719695534772684
BAT-sex_homogeneous_changing,0.0412790532847723,0.0414836577956151,0.00770912174194114,1.00495661829818,0.186756263249501,0.978816532441763,-1.58602276541987e-09,1.88346773719013e-09,-0.84207588699448,BAT-sex_homogeneous_changing,UKB_1200_Sleeplessness_or_insomnia,-0.00929870392221586
WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.00977867698074746,0.00323820218191703,0.940318884563743,0.311385954325628,0.847816266286556,-9.05965915873375e-10,2.92550401496542e-09,-0.309678575465596,WAT-SC-sex_homogeneous_changing,UKB_1200_Sleeplessness_or_insomnia,-0.0716982552710729
LUNG-sex_homogeneous_changing,0.0200962598045112,0.0196520448083893,0.005296076515624,0.977895638270849,0.263535432321349,0.933034511640819,-9.23305043643829e-10,2.52486474431294e-09,-0.3656849523221,LUNG-sex_homogeneous_changing,UKB_1200_Sleeplessness_or_insomnia,-0.0301022920113036
SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00355042154579884,0.0026277231200161,0.734041804582689,0.543275945145911,0.62378353965371,-2.99386055300484e-09,5.05495641976805e-09,-0.592262386535513,SMLINT-sex_homogeneous_changing,UKB_1200_Sleeplessness_or_insomnia,-0.204966089553037
LIVER-sex_homogeneous_changing,0.00698538656660559,0.00577771021975267,0.00297646145204121,0.827113884773915,0.426098315914327,0.68520610718374,-2.22538386092218e-09,4.00317213848556e-09,-0.555905113229547,LIVER-sex_homogeneous_changing,UKB_1200_Sleeplessness_or_insomnia,-0.164178774859507
BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0745762814679506,0.0133327208730245,1.73398602649653,0.31000140036398,0.0168887657188693,1.80078449741306e-09,1.92045354313247e-09,0.937687091600132,BLOOD-sex_homogeneous_changing,UKB_1807_Fathers_age_at_death,-1.77240208879912
HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00844924774265997,0.00699362229245839,4.45846766614032,3.69036863514995,0.34773841813922,1.63460274318622e-08,2.07098539265698e-08,0.789287432437707,HIPPOC-sex_homogeneous_changing,UKB_1807_Fathers_age_at_death,-0.458747325813242
CORTEX-sex_homogeneous_changing,0.00148528163734603,-0.00210053381896378,0.00194859300707608,-1.41423267220695,1.3119350284017,0.0611325632839072,-1.5341821757569e-08,7.20740815066315e-09,-2.12861842105576,CORTEX-sex_homogeneous_changing,UKB_1807_Fathers_age_at_death,-1.21372739389258
SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0182972528828139,0.00917639069353604,0.76381001321883,0.383064011948716,0.535485144612602,-4.18876953606219e-09,2.24105244663e-09,-1.86910821402733,SKM-GN-sex_homogeneous_changing,UKB_1807_Fathers_age_at_death,-0.271252572828881
SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0629376884753407,0.0139473182019148,1.66548245916648,0.369079551226349,0.0697745825505427,1.69917730509189e-09,2.18425913438909e-09,0.777919285463868,SKM-VL-sex_homogeneous_changing,UKB_1807_Fathers_age_at_death,-1.15630275314156
HEART-sex_homogeneous_changing,0.0355732836517194,0.0449125843957885,0.012215557230795,1.26253693180269,0.3433913312696,0.444174908862249,-6.91493264965873e-10,2.05014370466005e-09,-0.337290143805082,HEART-sex_homogeneous_changing,UKB_1807_Fathers_age_at_death,-0.352445978093814
KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0185493274860607,0.00804840005868595,1.86313990947578,0.808401025214178,0.284004156726148,3.14292007296901e-09,4.58511630618787e-09,0.685461363047097,KIDNEY-sex_homogeneous_changing,UKB_1807_Fathers_age_at_death,-0.546675303509237
ADRNL-sex_homogeneous_changing,0.035065496491538,0.0296617773887406,0.00958374799623086,0.845896404059146,0.273309918727191,0.573414158611116,-3.19504595884588e-09,1.64371825793928e-09,-1.94379173158999,ADRNL-sex_homogeneous_changing,UKB_1807_Fathers_age_at_death,-0.24153158775723
COLON-sex_homogeneous_changing,0.0318228384782221,0.0617092866276422,0.0158016868486712,1.93915092363218,0.496551772384636,0.059414797038159,2.91542862308466e-09,2.95970925337296e-09,0.985038858043968,COLON-sex_homogeneous_changing,UKB_1807_Fathers_age_at_death,-1.22610538209398
SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0464399111858445,0.00950247929484109,1.60751914503956,0.328928652138663,0.0651405105031891,1.22732281678254e-09,1.94688498143292e-09,0.630403351244317,SPLEEN-sex_homogeneous_changing,UKB_1807_Fathers_age_at_death,-1.1861488422119
BAT-sex_homogeneous_changing,0.0412790532847723,0.0359835975838089,0.0108707324266225,0.871715669823347,0.26334742591184,0.624860716320546,-3.96594437547535e-09,1.64156510506559e-09,-2.41595314327596,BAT-sex_homogeneous_changing,UKB_1807_Fathers_age_at_death,-0.204216777655346
WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0133979157670772,0.00542934687687799,1.28834536966309,0.522086720854677,0.580098886028855,-1.71275251356056e-10,2.99237319735956e-09,-0.0572372628879272,WAT-SC-sex_homogeneous_changing,UKB_1807_Fathers_age_at_death,-0.236497968512727
LUNG-sex_homogeneous_changing,0.0200962598045112,0.0298630770816312,0.00975410831573358,1.48600174222109,0.485369337907544,0.318162620025962,7.30067559377269e-10,2.80782728282735e-09,0.260011562620805,LUNG-sex_homogeneous_changing,UKB_1807_Fathers_age_at_death,-0.497350845651279
SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00583665074614932,0.00477605004271632,1.2067146368836,0.987437786445696,0.83400616849348,-7.34874537696905e-10,5.63859499747543e-09,-0.130329370707762,SMLINT-sex_homogeneous_changing,UKB_1807_Fathers_age_at_death,-0.0788307372126536
LIVER-sex_homogeneous_changing,0.00698538656660559,0.00998888238754284,0.00520532639447305,1.42996844803061,0.745173705827204,0.564128964338028,5.3673444034731e-10,4.22608595782825e-09,0.127005093058527,LIVER-sex_homogeneous_changing,UKB_1807_Fathers_age_at_death,-0.248621601516858
BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0771204050968344,0.00832084271596855,1.79313988527481,0.193469353984423,4.27112589352402e-05,2.67750874098895e-09,4.18411522961831e-09,0.639922323848906,BLOOD-sex_homogeneous_changing,UKB_20002_1065_self_reported_hypertension,-4.36945762734232
HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00171025010424167,0.000671717641861536,0.902458422691971,0.354449470323243,0.783501742253034,-1.09467131928478e-08,7.14115658020946e-09,-1.53290479908882,HIPPOC-sex_homogeneous_changing,UKB_20002_1065_self_reported_hypertension,-0.105960033464647
CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00209473067117,0.000431225881499536,1.41032556957545,0.290332735998858,0.15535627410637,2.65448686414863e-09,5.77189174194106e-09,0.459898934843143,CORTEX-sex_homogeneous_changing,UKB_20002_1065_self_reported_hypertension,-0.808671202951308
SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0436777902982618,0.00828110875943771,1.8233083293296,0.345690898602257,0.0184188635664604,4.05902417433854e-09,7.16198465471694e-09,0.566745723430898,SKM-GN-sex_homogeneous_changing,UKB_20002_1065_self_reported_hypertension,-1.73473716903824
SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0541442992623007,0.00637582452013214,1.43278825247219,0.168719636171006,0.01084372628147,-2.56785389743188e-09,3.56970286111233e-09,-0.719346678796601,SKM-VL-sex_homogeneous_changing,UKB_20002_1065_self_reported_hypertension,-1.96482145346222
HEART-sex_homogeneous_changing,0.0355732836517194,0.0673685862693427,0.00994401752818186,1.89379723640121,0.279536115516882,0.00148887928726617,7.74773366705585e-09,5.80835595615616e-09,1.33389443166688,HEART-sex_homogeneous_changing,UKB_20002_1065_self_reported_hypertension,-2.82714051178399
KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0227635733932275,0.00425078917217521,2.28642909577581,0.426959681389995,0.00262861364348225,1.55032727204067e-08,8.67612397229608e-09,1.78688925722023,KIDNEY-sex_homogeneous_changing,UKB_20002_1065_self_reported_hypertension,-2.58027324228248
ADRNL-sex_homogeneous_changing,0.035065496491538,0.0437969124488271,0.00471409239522628,1.24900306086914,0.134436778796612,0.0613955565764581,-5.41950377954445e-09,2.87354235983318e-09,-1.88600100534418,ADRNL-sex_homogeneous_changing,UKB_20002_1065_self_reported_hypertension,-1.21186305921966
COLON-sex_homogeneous_changing,0.0318228384782221,0.0504147554686409,0.00659632802272088,1.58423188752135,0.207282830135818,0.00502902136908816,-1.2816031712075e-09,4.4759012036427e-09,-0.286334106339182,COLON-sex_homogeneous_changing,UKB_20002_1065_self_reported_hypertension,-2.29851651899085
SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0515555613517739,0.00574135190317286,1.78459755391393,0.198737096327025,7.68521669259226e-05,4.24101901440284e-09,4.08270307034912e-09,1.0387772368761,SPLEEN-sex_homogeneous_changing,UKB_20002_1065_self_reported_hypertension,-4.11434388261182
BAT-sex_homogeneous_changing,0.0412790532847723,0.0609620887913708,0.00601313248439176,1.47682865619061,0.145670309900493,0.00109031736005986,-3.66344509583329e-09,3.15504987675785e-09,-1.16113698322825,BAT-sex_homogeneous_changing,UKB_20002_1065_self_reported_hypertension,-2.96244707301169
WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0126528330082265,0.00253630136711759,1.21669811205457,0.243891078224695,0.373957412310801,-3.96489579286762e-09,4.80074497074457e-09,-0.825891776594973,WAT-SC-sex_homogeneous_changing,UKB_20002_1065_self_reported_hypertension,-0.427177854087088
LUNG-sex_homogeneous_changing,0.0200962598045112,0.0251448063786483,0.00508924387178467,1.25121821787972,0.253243335888913,0.321218753469797,-5.13477869698128e-09,5.23932817065694e-09,-0.980045251934935,LUNG-sex_homogeneous_changing,UKB_20002_1065_self_reported_hypertension,-0.493199107569269
SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00631790591450379,0.00193848436961019,1.30621307888175,0.400777357412031,0.444301026434259,-6.53471638457257e-09,8.10133243581983e-09,-0.806622421230302,SMLINT-sex_homogeneous_changing,UKB_20002_1065_self_reported_hypertension,-0.352322683441057
LIVER-sex_homogeneous_changing,0.00698538656660559,0.0159505683797786,0.00484521973012825,2.28341956850778,0.693622276151668,0.0638712547649365,1.63671572275945e-08,1.3911244608535e-08,1.17654154521536,LIVER-sex_homogeneous_changing,UKB_20002_1065_self_reported_hypertension,-1.19469455194699
BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0543078105008488,0.0321376003257584,1.26272030040225,0.747236906870236,0.717126988388769,-2.32713677061447e-09,1.72745751397357e-09,-1.34714558927791,BLOOD-sex_homogeneous_changing,UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt,-0.144403932933002
HIPPOC-sex_homogeneous_changing,0.00189510127141383,-0.00344536876892456,0.00514151596381118,-1.81803939498925,2.71305604685462,0.299997115977564,-7.15954502651109e-09,4.95521362282171e-09,-1.44485093307322,HIPPOC-sex_homogeneous_changing,UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt,-0.522882920350504
